date;temperaturemin;temperaturemax;precipitation;snowfall;snowdepth;avgwindspeed;fastest2minwinddir;fastest2minwindspeed;fastest5secwinddir;fastest5secwindspeed;fog
06.03.09;39.9;73.9;0.0;0.0;0.0;14.32;220;25.95;220;33.11;No
10.03.09;46.9;69.1;0.0;0.0;0.0;08. Mai;100;17. Sep;90;23. Apr;No
12.03.09;46.9;62.1;0.0;0.0;0.0;Aug 95;40;16. Nov;80;19.91;No
14.03.09;39.0;44.1;0.73;0.0;0.0;Apr 92;50;14. Sep;60;16. Nov;Yes
15.03.09;43.0;48.9;0.87;0.0;0.0;Feb 46;110;Aug 95;110;10. Jul;Yes
16.03.09;46.9;51.1;0.41;0.0;0.0;03. Aug;80;12. Aug;80;14. Sep;Yes
28.03.09;62.1;70.0;0.91;0.0;0.0;Mai 37;120;29. Aug;120;31.99;Yes
02.04.09;57.9;64.9;0.33;0.0;0.0;Jul 38;140;14.99;150;21. MŠr;Yes
15.04.09;48.9;64.0;0.0;0.0;0.0;Aug 72;40;19.91;10;23.94;Yes
20.04.09;59.0;79.0;0.36;0.0;0.0;Okt 29;220;23.94;200;29. Aug;Yes
24.04.09;52.0;89.1;0.0;0.0;0.0;Jun 93;200;16. Nov;200;19.91;No
01.05.09;66.9;82.0;0.07;0.0;0.0;Dez 97;230;23.94;250;29. Aug;Yes
10.05.09;63.0;80.1;0.0;0.0;0.0;MŠr 36;280;10. Jul;310;14. Sep;No
19.05.09;45.0;71.1;0.0;0.0;0.0;Sep 62;50;23. Apr;50;29.97;No
29.05.09;68.0;88.0;0.0;0.0;0.0;Jul 16;240;19.91;230;23. Apr;Yes
01.06.09;64.9;87.1;0.0;0.0;0.0;06. Apr;60;14.99;60;17. Sep;No
02.06.09;66.0;93.9;0.0;0.0;0.0;Jun 71;200;14.99;200;19.91;Yes
12.06.09;66.9;91.0;0.0;0.0;0.0;06. Apr;260;14.99;290;19.91;No
13.06.09;70.0;91.9;0.0;0.0;0.0;Feb 91;340;Aug 95;250;14. Sep;No
15.06.09;68.0;84.9;0.04;0.0;0.0;Mai 59;50;17. Sep;50;21.92;Yes
17.06.09;68.0;80.1;0.05;0.0;0.0;Jul 38;100;14.99;90;17. Sep;Yes
20.06.09;73.9;96.1;0.0;0.0;0.0;Jul 61;270;16. Nov;290;23.94;Yes
29.06.09;72.0;91.9;0.0;0.0;0.0;Mai 82;240;17. Sep;240;21.92;No
01.07.09;64.9;97.0;0.04;0.0;0.0;Mai 14;230;21. MŠr;230;27.96;Yes
09.07.09;69.1;87.1;0.0;0.0;0.0;Jun 93;90;14. Sep;80;17. Sep;No
17.07.09;73.0;97.0;0.27;0.0;0.0;08. Mai;220;21.92;270;33.11;Yes
22.07.09;68.0;91.9;0.0;0.0;0.0;Mai 14;120;Dez 97;120;17.0;Yes
23.07.09;72.0;93.0;0.0;0.0;0.0;Mai 59;210;14.99;200;21.92;Yes
06.08.09;70.0;84.9;0.23;0.0;0.0;Feb 68;40;12. Aug;30;17. Sep;Yes
11.08.09;73.0;99.0;0.0;0.0;0.0;Apr 92;320;17. Sep;310;27.96;No
14.08.09;71.1;84.9;0.0;0.0;0.0;Mai 59;100;14.99;100;25. Mai;No
19.08.09;73.0;98.1;0.0;0.0;0.0;Sep 84;230;17. Sep;210;25. Mai;Yes
21.08.09;75.9;93.9;0.0;0.0;0.0;08. Mai;160;17. Sep;150;23.94;No
25.08.09;68.0;88.0;0.0;0.0;0.0;MŠr 36;100;12. Aug;70;17.0;Yes
26.08.09;66.9;95.0;0.0;0.0;0.0;MŠr 36;260;Dez 97;230;21. MŠr;Yes
27.08.09;70.0;93.9;0.0;0.0;0.0;04. Jul;230;12. Aug;90;14.99;Yes
03.09.09;59.0;81.0;0.0;0.0;0.0;Mai 82;50;17. Sep;60;23. Apr;No
08.09.09;68.0;80.1;0.0;0.0;0.0;08. Mai;30;17.0;30;23.94;Yes
10.09.09;59.0;72.0;0.0;0.0;0.0;Mai 82;50;16. Nov;40;21.92;Yes
12.09.09;60.1;87.1;0.0;0.0;0.0;MŠr 13;270;12. Aug;30;16. Nov;Yes
18.09.09;64.9;77.0;0.0;0.0;0.0;02. Jan;110;10. Jul;130;14. Sep;Yes
21.09.09;57.0;82.0;0.0;0.0;0.0;Mai 59;90;14.99;90;23.94;No
22.09.09;64.0;81.0;Jan 45;0.0;0.0;Apr 25;90;Dez 97;90;17. Sep;Yes
24.09.09;71.1;90.0;0.0;0.0;0.0;MŠr 36;220;10. Jul;220;Dez 97;Yes
25.09.09;62.1;77.0;0.02;0.0;0.0;Jun 26;50;19.91;50;25.95;Yes
28.09.09;55.0;86.0;0.22;0.0;0.0;Aug 28;290;25.95;260;42.95;Yes
04.10.09;48.9;75.0;0.0;0.0;0.0;Feb 68;250;14. Sep;260;19.91;Yes
05.10.09;57.0;66.9;0.09;0.0;0.0;02. Jan;230;08. Mai;240;10. Jul;Yes
07.10.09;57.9;82.9;0.0;0.0;0.0;Sep 17;280;19.91;280;31.09;No
08.10.09;45.0;73.9;0.0;0.0;0.0;Feb 68;190;Aug 95;170;14.99;No
15.10.09;45.0;55.0;0.07;0.0;0.0;MŠr 58;40;10. Jul;30;14. Sep;Yes
16.10.09;46.0;57.9;0.0;0.0;0.0;06. Apr;40;14. Sep;50;17. Sep;No
09.11.09;42.1;75.9;0.0;0.0;0.0;0.89;240;Aug 95;250;Dez 97;Yes
13.11.09;48.0;55.0;0.03;0.0;0.0;Nov 41;20;19.91;10;31.99;Yes
14.11.09;48.0;66.9;0.01;0.0;0.0;Apr 47;20;12. Aug;20;19.91;Yes
15.11.09;44.1;73.0;0.0;0.0;0.0;0.0;220;Apr 92;110;10. Jul;Yes
19.11.09;57.9;73.0;0.01;0.0;0.0;Mai 14;250;10. Jul;250;14.99;Yes
23.11.09;48.9;52.0;0.58;0.0;0.0;Jun 26;50;17.0;60;23. Apr;Yes
07.12.09;27.0;51.1;0.0;0.0;0.0;Jan 79;240;Aug 95;230;12. Aug;Yes
08.12.09;33.1;46.0;0.45;0.0;0.0;Jun 49;80;16. Nov;80;21.92;Yes
11.12.09;25.0;36.0;0.0;0.0;0.0;MŠr 36;290;12. Aug;290;16. Nov;No
12.12.09;21. Sep;43.0;0.0;0.0;0.0;Feb 24;80;Aug 95;130;12. Aug;No
21.12.09;24. Jan;48.9;0.0;0.0;0.0;Feb 24;240;14. Sep;270;17. Sep;No
28.12.09;30. Sep;46.0;0.0;0.0;0.0;08. Mai;260;16. Nov;270;25. Mai;No
05.01.10;17. Jan;36.0;0.0;0.0;0.0;Mai 14;310;14.99;300;23. Apr;No
11.01.10;15. Jan;45.0;0.0;0.0;0.0;03. Aug;230;16. Nov;240;21. MŠr;No
14.01.10;23.0;57.0;0.0;0.0;0.0;MŠr 58;220;Aug 95;220;Dez 97;No
15.01.10;28.0;63.0;0.0;0.0;0.0;02. Jan;240;08. Mai;230;10. Jul;No
16.01.10;30.0;62.1;0.02;0.0;0.0;Jan 57;230;Aug 95;230;12. Aug;Yes
30.01.10;19.0;28.0;0.61;MŠr 58;Feb 99;Okt 29;40;21.92;30;27.96;Yes
06.02.10;30.0;37.0;0.02;0.0;0.0;Jun 26;40;Dez 97;20;19.91;Yes
10.02.10;28.0;37.9;0.0;0.0;0.0;13.42;280;27.96;290;44.07;Yes
14.02.10;24. Jan;46.9;0.0;0.0;0.0;Apr 92;230;14. Sep;250;17. Sep;No
19.02.10;25.0;54.0;0.0;0.0;0.0;MŠr 13;260;14. Sep;280;19.91;No
27.02.10;30.0;51.1;0.0;0.0;0.0;Jun 71;270;14.99;310;21.92;No
28.02.10;26. Jan;51.1;0.0;0.0;0.0;Jun 71;300;17. Sep;310;27.96;No
03.03.10;33.1;44.1;0.12;0.59;0.98;06. Apr;320;Dez 97;320;21. MŠr;Yes
06.03.10;28. Sep;55.9;0.0;0.0;0.0;Feb 46;10;14. Sep;10;19.91;No
07.03.10;24. Jan;63.0;0.0;0.0;0.0;Feb 24;230;Dez 97;250;19.91;No
09.03.10;35.1;73.0;0.0;0.0;0.0;02. Jan;230;14. Sep;220;19.91;No
10.03.10;50.0;69.1;0.16;0.0;0.0;08. Mai;220;23. Apr;230;29. Aug;Yes
11.03.10;52.0;69.1;0.32;0.0;0.0;Apr 47;150;10. Jul;130;14. Sep;Yes
12.03.10;57.0;64.0;0.09;0.0;0.0;Jun 71;90;14.99;90;21. MŠr;Yes
13.03.10;48.9;68.0;0.42;0.0;0.0;Aug 28;230;21. MŠr;220;25.95;Yes
20.03.10;39.9;78.1;0.0;0.0;0.0;Mai 59;220;17.0;210;23. Apr;No
22.03.10;44.1;66.0;0.0;0.0;0.0;14.54;230;25.95;220;31.99;No
31.03.10;41.0;77.0;0.0;0.0;0.0;Apr 47;290;14. Sep;280;21. MŠr;No
07.04.10;61.0;87.1;0.0;0.0;0.0;Dez 97;230;21.92;230;29.97;No
11.04.10;41.0;75.9;0.0;0.0;0.0;03. Aug;230;Dez 97;260;14. Sep;No
13.04.10;51.1;79.0;0.0;0.0;0.0;Jun 93;60;21. MŠr;80;25.95;No
14.04.10;41.0;57.0;0.0;0.0;0.0;Jul 61;50;16. Nov;50;23.94;Yes
17.04.10;55.9;78.1;0.0;0.0;0.0;Jul 61;280;19.91;250;25. Mai;No
27.04.10;50.0;68.0;0.0;0.0;0.0;Jul 61;290;17.0;250;25.95;No
28.04.10;41.0;66.9;0.0;0.0;0.0;Apr 47;290;17.0;300;25.95;No
30.04.10;50.0;82.9;0.0;0.0;0.0;Sep 62;230;21. MŠr;230;25.95;No
03.05.10;72.0;78.1;0.0;0.0;0.0;Nov 41;230;21. MŠr;220;27.96;No
07.05.10;61.0;90.0;0.0;0.0;0.0;Jul 83;210;16. Nov;170;23.94;No
11.05.10;55.9;68.0;0.0;0.0;0.0;Jul 16;140;19.91;150;23. Apr;No
15.05.10;68.0;95.0;0.0;0.0;0.0;Apr 47;140;14. Sep;140;17. Sep;Yes
01.06.10;69.1;84.9;0.29;0.0;0.0;Jun 49;160;19.91;170;23. Apr;Yes
02.06.10;71.1;88.0;0.01;0.0;0.0;04. Jul;140;Dez 97;140;17.0;Yes
09.06.10;68.0;88.0;0.0;0.0;0.0;Nov 18;220;21.92;240;29. Aug;No
15.06.10;72.0;93.9;0.01;0.0;0.0;Feb 46;230;14.99;220;17.0;Yes
24.06.10;73.0;99.0;0.0;0.0;0.0;Mai 14;230;17. Sep;230;23.94;No
26.06.10;73.0;97.0;0.0;0.0;0.0;Mai 37;220;19.91;220;25. Mai;Yes
03.07.10;57.0;87.1;0.0;0.0;0.0;MŠr 58;100;10. Jul;140;17. Sep;No
13.07.10;72.0;93.0;0.38;0.0;0.0;Jul 16;240;16. Nov;310;21.92;Yes
15.07.10;71.1;96.1;0.0;0.0;0.0;MŠr 58;240;14. Sep;140;19.91;No
19.07.10;75.0;93.0;0.0;0.0;0.0;Dez 53;230;25.95;240;36.01;No
20.07.10;73.0;98.1;0.64;0.0;0.0;Jul 61;280;29.97;280;44.96;Yes
23.07.10;75.9;100.0;0.0;0.0;0.0;Mai 82;230;17.0;240;23. Apr;Yes
26.07.10;77.0;93.9;0.0;0.0;0.0;Jun 26;50;14.99;60;21. MŠr;No
29.07.10;73.9;97.0;0.46;0.0;0.0;Mai 59;40;21.92;40;25.95;Yes
30.07.10;73.0;89.1;0.0;0.0;0.0;Mai 59;60;14. Sep;30;19.91;Yes
03.08.10;71.1;91.0;0.0;0.0;0.0;03. Aug;190;10. Jul;150;17.0;No
04.08.10;73.9;95.0;0.39;0.0;0.0;08. Mai;210;23.94;200;38.03;Yes
11.08.10;78.1;98.1;0.41;0.0;0.0;Jun 71;320;17.0;310;29. Aug;Yes
13.08.10;73.9;88.0;0.0;0.0;0.0;Jul 16;110;16. Nov;110;23.94;Yes
17.08.10;73.9;97.0;0.0;0.0;0.0;Jun 71;220;Dez 97;180;17. Sep;No
21.08.10;66.9;90.0;0.0;0.0;0.0;MŠr 36;130;Dez 97;140;19.91;Yes
25.08.10;66.9;80.1;0.05;0.0;0.0;Feb 24;40;10. Jul;120;14. Sep;Yes
27.08.10;66.9;91.0;0.0;0.0;0.0;Feb 91;90;Aug 95;80;Dez 97;Yes
30.08.10;64.9;98.1;0.0;0.0;0.0;Jan 79;40;Aug 95;50;14. Sep;Yes
01.09.10;69.1;95.0;0.0;0.0;0.0;Feb 91;110;Dez 97;140;21. MŠr;Yes
04.09.10;59.0;87.1;0.0;0.0;0.0;Mai 14;280;14.99;290;21.92;No
06.09.10;57.9;90.0;0.0;0.0;0.0;MŠr 36;140;Dez 97;190;16. Nov;No
28.09.10;64.0;81.0;0.05;0.0;0.0;Jun 71;170;17.0;160;23.94;No
13.10.10;62.1;79.0;0.0;0.0;0.0;Apr 25;80;Dez 97;90;16. Nov;No
17.10.10;39.9;78.1;0.0;0.0;0.0;03. Aug;230;14. Sep;230;17.0;Yes
26.10.10;64.0;81.0;0.53;0.0;0.0;10. Jul;190;17. Sep;190;23.94;Yes
02.11.10;41.0;57.9;0.0;0.0;0.0;Jul 83;50;14.99;50;19.91;No
07.11.10;30.0;53.1;0.0;0.0;0.0;Feb 46;40;16. Nov;40;19.91;No
08.11.10;30. Sep;66.9;0.0;0.0;0.0;MŠr 13;270;16. Nov;270;21.92;No
15.11.10;39.9;70.0;0.0;0.0;0.0;Jan 79;230;08. Mai;150;Dez 97;No
17.11.10;39.9;64.9;0.09;0.0;0.0;Jul 16;240;31.09;250;42.95;Yes
22.11.10;43.0;73.0;0.0;0.0;0.0;Apr 25;240;16. Nov;230;21.92;Yes
23.11.10;54.0;77.0;0.0;0.0;0.0;Jul 61;230;23.94;240;29.97;No
28.11.10;26. Jan;52.0;0.0;0.0;0.0;Feb 24;90;12. Aug;30;14.99;No
30.11.10;48.9;72.0;0.01;0.0;0.0;Nov 86;170;25. Mai;170;33.11;Yes
02.12.10;26. Jan;48.9;0.0;0.0;0.0;02. Jan;310;10. Jul;340;16. Nov;No
03.12.10;33.1;48.9;0.0;0.0;0.0;02. Jan;10;Aug 95;260;14. Sep;No
05.12.10;28. Sep;41.0;0.0;0.0;0.0;Jun 93;290;19.91;320;29.97;Yes
06.12.10;25.0;37.9;0.0;0.0;0.0;Aug 28;290;19.91;280;29.97;No
07.12.10;21.0;35.1;0.0;0.0;0.0;Jul 83;310;17.0;300;31.09;No
08.12.10;16.0;37.9;0.0;0.0;0.0;Feb 68;280;10. Jul;20;16. Nov;No
18.12.10;28. Sep;39.0;0.01;0.0;0.0;Apr 92;50;Aug 95;360;12. Aug;Yes
22.12.10;41.0;52.0;0.0;0.0;0.0;02. Jan;330;Dez 97;320;23. Apr;No
24.12.10;21. Sep;46.9;0.0;0.0;0.0;0.89;350;Aug 95;340;14. Sep;No
26.12.10;26. Jan;33.1;0.5;Jun 69;Feb 99;Jul 16;10;16. Nov;30;25.95;Yes
31.12.10;28. Sep;61.0;0.0;0.0;0.0;Feb 91;230;14. Sep;240;17.0;No
02.01.11;37.0;62.1;0.17;0.0;0.0;Jul 38;220;14. Sep;360;23.94;Yes
03.01.11;26. Jan;45.0;0.0;0.0;0.0;02. Jan;40;10. Jul;30;14. Sep;No
04.01.11;23.0;54.0;0.0;0.0;0.0;Apr 92;230;17. Sep;250;21.92;No
17.01.11;30.0;46.0;0.03;0.0;0.0;Jul 16;50;14. Sep;50;17. Sep;Yes
20.01.11;28.0;51.1;0.0;0.0;0.0;MŠr 13;200;14. Sep;220;19.91;No
24.01.11;25.0;39.9;0.0;0.0;0.0;Apr 25;90;14. Sep;80;17.0;No
25.01.11;30.0;51.1;0.17;0.0;0.0;Feb 91;90;14. Sep;90;17. Sep;Yes
28.01.11;28.0;55.9;0.0;0.0;0.0;Apr 47;270;17.0;270;23.94;Yes
30.01.11;35.1;69.1;0.0;0.0;0.0;03. Aug;60;10. Jul;210;16. Nov;No
01.02.11;34.0;53.1;0.0;0.0;0.0;Apr 47;160;Aug 95;160;14. Sep;Yes
06.02.11;30.0;54.0;0.0;0.0;0.0;02. Jan;240;Aug 95;220;Dez 97;Yes
08.02.11;30.0;50.0;0.0;0.0;0.0;08. Mai;290;16. Nov;290;27.96;Yes
12.02.11;24. Jan;57.0;0.0;0.0;0.0;Mai 14;270;17. Sep;320;31.99;No
14.02.11;37.9;72.0;0.0;0.0;0.0;Nov 41;230;29. Aug;300;36.91;No
19.02.11;48.0;68.0;0.0;0.0;0.0;Aug 72;310;23. Apr;320;38.92;No
24.02.11;37.0;59.0;0.02;0.0;0.0;04. Jul;190;16. Nov;180;23. Apr;Yes
07.04.11;46.0;79.0;0.0;0.0;0.0;Jun 49;230;14.99;220;17. Sep;No
13.04.11;46.9;72.0;0.0;0.0;0.0;Mai 14;290;14. Sep;270;21.92;No
15.04.11;48.9;75.9;0.0;0.0;0.0;Sep 62;110;19.91;130;29. Aug;No
18.04.11;50.0;80.1;0.0;0.0;0.0;10. Jul;220;21.92;220;27.96;No
23.04.11;54.0;78.1;0.01;0.0;0.0;Mai 82;210;17.0;210;23. Apr;Yes
27.04.11;68.0;87.1;0.21;0.0;0.0;Dez 97;230;29.97;230;40.94;Yes
01.05.11;54.0;75.0;0.0;0.0;0.0;Mai 14;130;14. Sep;130;17. Sep;No
05.05.11;42.1;68.0;0.0;0.0;0.0;MŠr 13;230;Dez 97;250;19.91;No
10.05.11;54.0;82.0;0.16;0.0;0.0;04. Jul;110;14.99;320;23.94;Yes
14.05.11;63.0;79.0;0.12;0.0;0.0;04. Jul;170;14. Sep;170;16. Nov;Yes
20.05.11;57.0;82.0;0.0;0.0;0.0;Feb 68;260;12. Aug;240;17.0;No
30.05.11;70.0;93.9;0.0;0.0;0.0;Mai 59;230;Dez 97;230;16. Nov;No
02.06.11;70.0;95.0;0.0;0.0;0.0;Feb 91;20;10. Jul;30;16. Nov;Yes
12.06.11;66.9;93.9;0.24;0.0;0.0;Mai 59;300;23. Apr;310;34.9;Yes
16.06.11;68.0;91.0;0.0;0.0;0.0;08. Mai;230;19.91;200;23.94;No
21.06.11;71.1;95.0;0.0;0.0;0.0;Apr 92;170;17.0;170;23.94;No
25.06.11;70.0;89.1;0.0;0.0;0.0;04. MŠr;250;14.99;240;23. Apr;No
27.06.11;73.0;93.0;0.03;0.0;0.0;Mai 59;140;17.0;360;21.92;Yes
29.06.11;68.0;93.0;0.04;0.0;0.0;Apr 47;10;10. Jul;360;17.0;Yes
10.07.11;69.1;91.9;0.0;0.0;0.0;03. Aug;80;10. Jul;150;14. Sep;Yes
21.07.11;77.0;102.0;0.0;0.0;0.0;04. Jul;240;19.91;240;25. Mai;Yes
24.07.11;79.0;100.9;0.0;0.0;0.0;Jun 26;200;31.09;190;40.94;No
28.07.11;75.0;102.0;0.0;0.0;0.0;Jul 16;240;17. Sep;250;23.94;No
04.08.11;77.0;95.0;0.0;0.0;0.0;Apr 92;90;14. Sep;30;23. Apr;No
07.08.11;75.0;96.1;0.0;0.0;0.0;Jul 38;270;14.99;250;21. MŠr;No
09.08.11;73.0;93.9;0.0;0.0;0.0;Mai 14;250;16. Nov;250;21.92;No
14.08.11;64.9;87.1;01. Aug;0.0;0.0;Mai 37;260;23.94;280;36.91;Yes
17.08.11;64.0;89.1;0.0;0.0;0.0;Feb 91;110;12. Aug;140;16. Nov;No
19.08.11;69.1;91.0;0.0;0.0;0.0;Apr 25;230;Dez 97;200;17. Sep;No
21.08.11;71.1;91.9;1.0;0.0;0.0;Aug 95;230;19.91;240;23.94;Yes
22.08.11;70.0;89.1;0.0;0.0;0.0;Mai 37;230;14. Sep;230;17. Sep;No
24.08.11;64.9;88.0;0.0;0.0;0.0;Mai 14;160;12. Aug;190;16. Nov;No
26.08.11;73.9;89.1;0.0;0.0;0.0;Aug 72;50;25. Mai;50;31.99;No
29.08.11;66.9;90.0;Jan 36;0.0;0.0;04. Jul;30;25. Mai;30;34.9;Yes
04.09.11;69.1;88.0;0.0;0.0;0.0;Jul 83;190;14. Sep;190;21. MŠr;No
06.09.11;73.9;88.0;Jan 59;0.0;0.0;Okt 29;170;29. Aug;190;36.01;Yes
08.09.11;63.0;84.0;0.0;0.0;0.0;Jan 34;240;08. Mai;270;10. Jul;Yes
10.09.11;64.0;87.1;0.0;0.0;0.0;Jan 57;360;08. Mai;330;10. Jul;No
12.09.11;66.0;87.1;0.0;0.0;0.0;Feb 91;140;Aug 95;40;Dez 97;No
15.09.11;57.9;89.1;Jan 31;0.0;0.0;Aug 95;30;21. MŠr;30;31.09;Yes
19.09.11;60.1;75.0;0.0;0.0;0.0;Feb 91;140;Aug 95;140;12. Aug;No
21.09.11;66.9;82.9;0.43;0.0;0.0;MŠr 36;120;08. Mai;;;Yes
11.10.11;62.1;66.9;0.32;0.0;0.0;08. Mai;50;21. MŠr;40;27.96;No
21.10.11;41.0;66.0;0.0;0.0;0.0;Feb 24;260;12. Aug;260;14.99;No
30.10.11;30.0;57.9;0.0;0.0;0.0;Feb 91;50;10. Jul;20;16. Nov;No
31.10.11;34.0;55.9;0.27;0.0;0.0;MŠr 13;40;10. Jul;40;14. Sep;No
16.11.11;62.1;79.0;0.0;0.0;0.0;Nov 63;220;21.92;210;29.97;Yes
19.11.11;28.0;63.0;0.0;0.0;0.0;Jan 34;230;Aug 95;310;10. Jul;No
29.11.11;39.9;66.9;0.97;0.0;0.0;12. MŠr;230;31.99;230;36.91;Yes
04.12.11;30. Sep;64.0;0.0;0.0;0.0;0.67;170;Jun 93;90;Aug 95;No
08.12.11;33.1;51.1;0.0;0.0;0.0;Feb 46;320;10. Jul;310;17.0;No
09.12.11;32.0;55.0;0.0;0.0;0.0;01. Dez;130;Jun 93;90;08. Mai;No
12.12.11;32.0;48.0;0.0;0.0;0.0;MŠr 13;30;Aug 95;30;12. Aug;No
20.12.11;39.9;62.1;0.0;0.0;0.0;Mai 82;230;12. Aug;210;14. Sep;No
26.12.11;34.0;54.0;0.0;0.0;0.0;MŠr 36;50;12. Aug;10;17.0;No
27.12.11;42.1;64.0;0.56;0.0;0.0;Nov 86;240;29.97;230;44.07;Yes
03.01.12;24. Jan;35.1;0.0;0.0;0.0;Aug 72;310;21. MŠr;280;31.99;No
14.01.12;23.0;46.0;0.0;0.0;0.0;Mai 14;230;17. Sep;300;23. Apr;No
19.01.12;27.0;48.9;0.0;0.0;0.0;Jun 26;240;14.99;230;21. MŠr;No
23.01.12;36.0;53.1;0.0;0.0;0.0;04. MŠr;180;Aug 95;190;Dez 97;Yes
24.01.12;43.0;64.0;0.0;0.0;0.0;Apr 25;230;10. Jul;260;Dez 97;Yes
27.01.12;46.0;69.1;0.22;0.0;0.0;Nov 18;230;31.09;220;40.04;Yes
03.02.12;34.0;57.9;0.0;0.0;0.0;MŠr 36;50;12. Aug;40;14.99;No
08.02.12;28. Sep;51.1;0.0;0.0;0.0;02. Jan;350;08. Mai;330;14. Sep;Yes
25.02.12;36.0;53.1;0.0;0.0;0.0;Nov 41;250;23.94;280;38.92;No
26.02.12;25.0;54.0;0.0;0.0;0.0;MŠr 58;240;10. Jul;160;14.99;No
29.02.12;48.0;71.1;0.05;0.0;0.0;Sep 84;230;25. Mai;230;31.99;Yes
01.03.12;52.0;80.1;0.01;0.0;0.0;Sep 62;240;25. Mai;240;31.09;No
17.03.12;57.9;79.0;0.1;0.0;0.0;03. Aug;50;Dez 97;130;17. Sep;Yes
22.03.12;59.0;80.1;0.0;0.0;0.0;Apr 47;210;12. Aug;200;14.99;Yes
01.04.12;48.9;69.1;0.0;0.0;0.0;Jun 26;50;21. MŠr;50;25.95;No
02.04.12;48.9;73.0;0.0;0.0;0.0;Jul 83;40;19.91;40;25.95;No
05.04.12;46.9;63.0;0.17;0.0;0.0;Jul 61;100;16. Nov;80;21.92;Yes
15.04.12;57.9;81.0;0.0;0.0;0.0;12. MŠr;230;21.92;220;29.97;No
24.04.12;36.0;64.0;0.0;0.0;0.0;Jun 93;280;21. MŠr;280;31.09;No
28.04.12;54.0;62.1;0.0;0.0;0.0;06. Apr;80;14.99;50;21.92;No
29.04.12;55.0;77.0;0.0;0.0;0.0;MŠr 36;30;12. Aug;30;16. Nov;Yes
03.05.12;64.0;91.0;0.0;0.0;0.0;Apr 92;280;10. Jul;270;14.99;No
06.05.12;61.0;73.0;0.01;0.0;0.0;Jul 16;40;14.99;40;19.91;Yes
09.05.12;57.9;77.0;0.51;0.0;0.0;03. Aug;310;19.91;300;33.11;No
18.05.12;59.0;77.0;0.0;0.0;0.0;Aug 72;40;17.0;50;25. Mai;No
25.05.12;62.1;88.0;0.0;0.0;0.0;MŠr 58;80;12. Aug;60;14.99;No
26.05.12;66.0;86.0;0.0;0.0;0.0;Jun 93;80;14.99;80;21.92;No
27.05.12;66.0;86.0;0.35;0.0;0.0;Mai 14;110;Dez 97;110;16. Nov;Yes
13.06.12;63.0;84.0;0.28;0.0;0.0;06. Apr;50;17.0;40;23.94;No
16.06.12;53.1;80.1;0.0;0.0;0.0;Jun 26;40;17.0;40;23.94;No
17.06.12;54.0;81.0;0.0;0.0;0.0;MŠr 13;120;10. Jul;20;14.99;No
25.06.12;72.0;93.0;0.0;0.0;0.0;Jun 49;40;17.0;40;21. MŠr;No
26.06.12;61.0;81.0;0.0;0.0;0.0;Jun 93;50;17. Sep;40;25. Mai;No
30.06.12;70.0;105.1;0.0;0.0;0.0;04. Jul;240;14. Sep;290;21.92;No
01.07.12;75.0;102.9;0.0;0.0;0.0;Apr 92;20;23.94;30;36.91;No
06.07.12;71.1;100.0;0.0;0.0;0.0;03. Aug;20;17. Sep;10;27.96;No
13.07.12;72.0;88.0;0.0;0.0;0.0;03. Aug;150;10. Jul;;;No
15.07.12;73.9;93.9;0.0;0.0;0.0;Jul 83;230;14. Sep;230;17. Sep;No
31.07.12;71.1;88.0;0.0;0.0;0.0;02. Jan;200;Aug 95;200;Dez 97;Yes
11.08.12;72.0;88.0;0.4;0.0;0.0;Jun 93;220;19.91;110;25. Mai;Yes
21.08.12;69.1;82.0;0.0;0.0;0.0;Jan 57;140;10. Jul;120;17.0;Yes
25.08.12;63.0;72.0;0.41;0.0;0.0;MŠr 58;340;12. Aug;350;17. Sep;Yes
31.08.12;71.1;91.9;0.0;0.0;0.0;Jun 49;240;Dez 97;250;16. Nov;Yes
07.09.12;71.1;84.9;0.0;0.0;0.0;Feb 91;80;Aug 95;100;14.99;Yes
10.09.12;55.0;78.1;0.0;0.0;0.0;MŠr 36;30;Dez 97;40;17. Sep;No
11.09.12;55.0;78.1;0.0;0.0;0.0;Feb 46;50;12. Aug;50;14.99;No
19.09.12;57.0;72.0;0.0;0.0;0.0;Jun 26;50;17.0;40;21.92;Yes
22.09.12;63.0;84.9;0.0;0.0;0.0;Aug 95;240;21. MŠr;180;25. Mai;No
28.09.12;62.1;84.9;0.06;0.0;0.0;03. Aug;260;10. Jul;10;14.99;No
04.10.12;64.0;79.0;0.0;0.0;0.0;Feb 91;240;Aug 95;270;14.99;Yes
23.10.12;46.0;80.1;0.0;0.0;0.0;Feb 68;220;12. Aug;240;14.99;No
21.11.12;36.0;59.0;0.0;0.0;0.0;03. Aug;40;14. Sep;50;19.91;Yes
30.11.12;30. Sep;63.0;0.0;0.0;0.0;Feb 46;230;Dez 97;220;16. Nov;No
11.12.12;50.0;64.9;0.0;0.0;0.0;Jun 93;220;17. Sep;230;21.92;No
13.12.12;33.1;51.1;0.13;0.0;0.0;Mai 82;30;14. Sep;40;21. MŠr;Yes
20.12.12;39.9;62.1;0.42;0.0;0.0;10. Jul;180;29. Aug;170;44.07;Yes
31.12.12;25.0;53.1;0.0;0.0;0.0;Jun 26;230;21.92;230;25.95;No
15.01.13;44.1;60.1;0.01;0.0;0.0;Jul 83;30;17.0;20;23.94;Yes
